nombre_entidad,ind_ent_ncontratos,ind_ent_pcontr_directa_num,ind_ent_val_contratos,ind_ent_pcontr_directa_val,ind_ent_dif_pcontr_directa,ind_ent_HHI_num,ind_ent_HHI_val,ind_ent_dif_HHI,ind_ent_Idiversidad,ind_entidad_ncontratistas,ind_ent_ratio_contratistas,ind_ent_IC4K_num,ind_ent_IC4K_val,dif_IC4K,ind_ent_padicion_val,ind_ent_padicion_time,ind_ent_padicion_time_val,ind_ent_dif_adicion,ind_ent_median_val,ind_ent_median_sd,ind_ent_median_rango,at_ent_nivel,at_ent_orden,at_ent_dep
TOLIMA - E.S.E. HOSPITAL RICARDO ACOSTA - PALOCABILDO,5,0.0,661681121,0.0,0.0,6800.0,5895.860089292983,904.1399107070174,0.6,2,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,113106561.0,36947868.1595514,89040957,territorial,terri_dep_centr,tolima
TOLIMA - E.S.E. HOSPITAL SAN FRANCISCO DE IBAGUÉ,6,0.0,1465476835,0.0,0.0,2777.7777777777774,3146.0956225351056,-368.3178447573282,0.13333333333333333,4,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,142917069.0,183057724.26456857,405440360,territorial,terri_distr_2,tolima
TOLIMA - E.S.E. HOSPITAL SAN JOSÉ NIVEL I MARIQUITA,31,0.41935483870967744,4774737060,0.3434653327276623,0.07588950598201516,718.0020811654528,878.8965631874156,-160.89448202196286,0.04086021505376344,18,0.5806451612903226,0.41935483870967744,0.4954448542973799,-0.07609001558770245,0.1935483870967742,0.03225806451612903,0.0,-0.16129032258064516,135000000.0,116131135.39715867,518890547,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL SAN JOSÉ ORTEGA TOLIMA,10,0.1,1692796416,0.07679600380250333,0.023203996197496676,3200.0,3207.171452806051,-7.171452806051093,0.24444444444444444,5,0.5,0.9,0.9263064507811434,-0.026306450781143353,0.1,0.2,0.1,0.1,169913715.0,40461979.49770222,121462240,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL SAN JUAN BAUTISTA - CHAPARRAL,25,0.76,4104381629,0.7721274453643161,-0.012127445364316092,1520.0000000000002,1600.999158716598,-80.99915871659778,0.11666666666666667,11,0.44,0.68,0.7360593443977721,-0.05605934439777205,0.32,0.2,0.16,-0.12,154000000.0,103124858.44782642,480249710,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL SAN JUAN DE DIOS - HONDA,21,0.0,2847996321,0.0,0.0,2108.8435374149662,2013.7758058508289,95.06773156413738,0.17142857142857143,9,0.42857142857142855,0.7619047619047619,0.7444449648219893,0.017459797082772566,0.0,0.0,0.0,0.0,131764020.0,21971480.53266356,86644579,territorial,terri_dep_no_centr,tolima
TOLIMA - EMPRESA DE SERVICIOS PÚBLICOS DE FLANDES E.S.P.,6,0.0,1093370100,0.0,0.0,3333.3333333333335,4870.249158055679,-1536.9158247223454,0.2,4,0.6666666666666666,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,-0.16666666666666666,148354550.0,83203228.56893836,193001000,territorial,terri_distr_1,tolima
TOLIMA - EMPRESA DE SERVICIOS PÚBLICOS DE MELGAR EMPUMELGAR E.S.P.,43,0.0,8716166322,0.0,0.0,1433.2071389940506,1412.5698206877694,20.63731830628126,0.12292358803986711,13,0.3023255813953488,0.6046511627906976,0.652774772394941,-0.048123609604243334,0.046511627906976744,0.0,0.0,-0.046511627906976744,172665299.0,142724624.3562261,680903442,territorial,terri_dep_no_centr,tolima
TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,66,0.0,23033726248,0.0,0.0,394.85766758494054,1390.4372229709095,-995.5795553859689,0.02470862470862471,35,0.5303030303030303,0.25757575757575757,0.5098853801399056,-0.252309622564148,0.3181818181818182,0.3181818181818182,0.21212121212121213,0.0,200000000.0,477788009.84562474,2876302590,territorial,terri_distr_2,tolima
TOLIMA - FABRICA DE LICORES DEL TOLIMA,24,0.25,21321752233,0.2556589816555158,-0.005658981655515816,729.1666666666665,1620.4560005093663,-891.2893338426998,0.03260869565217391,16,0.6666666666666666,0.375,0.6745595726761863,-0.29955957267618627,0.20833333333333334,0.0,0.0,-0.20833333333333334,549999952.0,807571728.5767722,2491948000,territorial,terri_dep_no_centr,tolima
TOLIMA - GESTORA URBANA - BANCO INMOBILIARIO DE IBAGUÉ,5,1.0,3308898500,1.0,0.0,2000.0,3191.7238109167824,-1191.7238109167824,0.0,5,1.0,0.8,0.961459379911472,-0.16145937991147197,0.0,0.0,0.0,0.0,698420000.0,571138265.3109928,1372473000,territorial,terri_distr_2,tolima
TOLIMA - GOBERNACIÓN,157,0.2356687898089172,110440369886,0.18641158313079648,0.049257206678120724,118.05752768874991,911.6934262956004,-793.6358986068504,0.005471174260983178,124,0.7898089171974523,0.1337579617834395,0.43220047195849537,-0.29844251017505585,0.14012738853503184,0.12738853503184713,0.08280254777070063,-0.01273885350318471,301681200.0,2397031388.7501626,29431960115,territorial,terri_dep_no_centr,tolima
TOLIMA - HOSPITAL SAN RAFAEL DE EL ESPINAL,62,0.7580645161290323,17119436457,0.609652783034948,0.14841173309408429,1066.5972944849116,1573.2190633165153,-506.62176883160373,0.09201480698043363,20,0.3225806451612903,0.5483870967741935,0.6486088343439447,-0.10022173756975117,0.04838709677419355,0.11290322580645161,0.0,0.06451612903225806,180000000.0,387385585.5514102,2990624377,territorial,terri_dep_no_centr,tolima
TOLIMA - HOSPITAL SAN VICENTE DE PAÚL - FRESNO,8,0.0,1375608375,0.0,0.0,3125.0,3636.3530858658924,-511.35308586589235,0.21428571428571427,5,0.625,0.875,0.9200353807092807,-0.045035380709280703,0.125,0.25,0.125,0.125,190500000.0,41003855.13038124,108000000,territorial,terri_dep_no_centr,tolima
TOLIMA - INSTITUTO DE FINANCIAMIENTO  PROMOCIÓN Y DESARROLLO DE IBAGUÉ - INFIBAGUÉ,36,0.1111111111111111,28776753620,0.39778909289629594,-0.28667798178518483,648.1481481481482,2013.7881185136214,-1365.6399703654733,0.0380952380952381,24,0.6666666666666666,0.3888888888888889,0.7451879182819372,-0.3562990293930483,0.19444444444444445,0.16666666666666666,0.1111111111111111,-0.02777777777777779,283508300.0,1977148860.9174726,9187123423,territorial,terri_distr_1,tolima
TOLIMA - LOTERÍA DEL TOLIMA,8,0.0,5130401422,0.0,0.0,4062.5,4154.27360448001,-91.77360448001036,0.32142857142857145,3,0.375,1.0,1.0,0.0,0.5,0.5,0.5,0.0,579134265.0,164393159.42205736,453466160,territorial,terri_distr_2,tolima
TOLIMA - NUEVO HOSPITAL LA CANDELARIA - PURIFICACIÓN,15,0.3333333333333333,2503627198,0.4529337270764064,-0.11960039374307307,1466.6666666666667,1397.00016081751,69.66650584915669,0.08571428571428572,9,0.6,0.6666666666666666,0.6577012741015925,0.008965392565074115,0.0,0.0,0.0,0.0,100000000.0,87737655.12145875,245690789,territorial,terri_distr_6,tolima
TOLIMA - UNIDAD DE SALUD DE IBAGUÉ,20,0.05,4029131198,0.0322320578849515,0.0177679421150485,1600.0,1420.4062068353946,179.59379316460536,0.11578947368421053,13,0.65,0.55,0.6188050727257554,-0.06880507272575531,0.25,0.3,0.15,0.04999999999999999,158527900.0,121683441.71104369,540973800,territorial,terri_dep_no_centr,risaralda
TOLIMA - UNIVERSIDAD DEL TOLIMA,153,0.0,14929478857,0.0,0.0,143.9617241232004,392.43110173528447,-248.46937761208406,0.007911936704506364,104,0.6797385620915033,0.1437908496732026,0.2889635787907798,-0.14517272911757717,0.013071895424836602,0.006535947712418301,0.006535947712418301,-0.006535947712418301,8417515.0,198556991.0847286,1499310178,nacional,terri_distr_1,tolima
UNAD - UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA,46,0.0,22159607556,0.0,0.0,529.3005671077503,672.0072253289452,-142.70665822119486,0.03188405797101449,28,0.6086956521739131,0.32608695652173914,0.3970140573458809,-0.07092710082414178,0.0,0.021739130434782608,0.0,0.021739130434782608,327447005.0,435990960.01950514,1598136356,territorial,nac_descentralizado,bogotá-d.c.
UNIDAD ADMINISTRATIVA ESPECIAL DEL SISTEMA DE PARQUES NACIONALES NATURALES,82,0.12195121951219512,19606178224,0.136343814202798,-0.014392594690602889,169.5419393218324,390.982748612742,-221.4408092909096,0.004817825956037338,70,0.8536585365853658,0.14634146341463414,0.32134793854355814,-0.175006475128924,0.2682926829268293,0.17073170731707318,0.13414634146341464,-0.0975609756097561,135111477.0,270197474.2845075,1528518800,nacional,nac_descentralizado,bogotá-d.c.
UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),69,0.6086956521739131,117654981137,0.8855334249017636,-0.2768377727278505,207.93950850661642,4434.548413391021,-4226.608904884405,0.00639386189258312,56,0.8115942028985508,0.14492753623188406,0.7413450277080554,-0.5964174914761714,0.057971014492753624,0.11594202898550725,0.057971014492753624,0.057971014492753624,403405266.0,9335890964.910887,77975029144,nacional,nac_descentralizado,bogotá-d.c.
UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO (UIAF),12,0.6666666666666666,2358739318,0.6686957685249388,-0.0020291018582722087,1111.1111111111109,1504.6101486059672,-393.49903749485634,0.030303030303030304,10,0.8333333333333334,0.5,0.7163870776668845,-0.21638707766688448,0.16666666666666666,0.08333333333333333,0.08333333333333333,-0.08333333333333333,173261028.0,126355589.56211312,406058290,nacional,nac_centralizado,bogotá-d.c.
UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA (UPME),22,0.0,4955750705,0.0,0.0,495.86776859504147,715.8165306957649,-219.9487621007234,0.004329004329004329,21,0.9545454545454546,0.22727272727272727,0.4167801695343753,-0.18950744226164803,0.13636363636363635,0.0,0.0,-0.13636363636363635,186876639.0,169692689.50942233,799829352,nacional,nac_descentralizado,bogotá-d.c.
UNIDAD DE PLANIFICACIÓN DE TIERRAS RURALES ADECUACIÓN DE TIERRAS Y USOS AGROPECUARIOS - UPRA,17,0.47058823529411764,3994979371,0.4314744102341949,0.039113825059922724,934.2560553633218,1210.2757746983643,-276.0197193350425,0.03676470588235294,13,0.7647058823529411,0.47058823529411764,0.6204778249905011,-0.14988958969638344,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.17647058823529413,161626764.0,174442303.62911355,595376000,nacional,terri_dep_no_centr,bogotá-d.c.
UNIDAD DE RESTITUCIÓN DE TIERRAS (URT),45,0.1111111111111111,25296854277,0.19537587080515562,-0.08426475969404451,301.2345679012348,731.5676279816405,-430.3330600804057,0.00808080808080808,38,0.8444444444444444,0.2,0.434474865556423,-0.234474865556423,0.08888888888888889,0.1111111111111111,0.044444444444444446,0.022222222222222213,291800000.0,604839773.5201068,2204611267,nacional,nac_descentralizado,bogotá-d.c.
UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS (USPEC),105,0.0761904761904762,647626060558,0.03854873469960397,0.037641741490872224,164.17233560090705,322.7693864665887,-158.59705086568164,0.00695970695970696,77,0.7333333333333333,0.12380952380952381,0.23365398787476382,-0.10984446406524001,0.6761904761904762,0.7619047619047619,0.6190476190476191,0.08571428571428563,5630705272.0,5323597892.145209,21828880702,nacional,terri_dep_centr,bogotá-d.c.
UNIDAD NACIONAL DE PROTECCIÓN (UNP),39,0.3333333333333333,41094390303,0.34965764134845984,-0.01632430801512652,664.0368178829715,1057.4115862725564,-393.3747683895849,0.04183535762483131,29,0.7435897435897436,0.358974358974359,0.5130732064532122,-0.15409884747885322,0.38461538461538464,0.41025641025641024,0.23076923076923078,0.025641025641025605,800000000.0,1273859038.2006986,6500000000,nacional,nac_centralizado,bogotá-d.c.
UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES (UNGRD),31,0.03225806451612903,147809862031,0.0009786989042020779,0.03127936561192696,530.6971904266389,2087.785228925521,-1557.0880384988823,0.021505376344086023,23,0.7419354838709677,0.3225806451612903,0.7810248717760675,-0.4584442266147772,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,580000000.0,7673471858.528746,29765698358,nacional,nac_centralizado,bogotá-d.c.
UNIDAD PARA LA ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VICTIMAS,35,0.2,30616109870,0.08116221527003555,0.11883778472996447,351.0204081632654,868.1055940899603,-517.0851859266949,0.0067226890756302525,31,0.8857142857142857,0.22857142857142856,0.4992854213649972,-0.27071399279356867,0.14285714285714285,0.2,0.08571428571428572,0.05714285714285716,269628500.0,1242427375.125025,5571200000,nacional,nac_descentralizado,bogotá-d.c.
UNIVERSIDAD MILITAR NUEVA GRANADA,75,0.0,28960190904,0.0,0.0,200.88888888888872,422.8678599463093,-221.97897105742058,0.006846846846846847,66,0.88,0.16,0.3325371355431863,-0.1725371355431863,0.0,0.18666666666666668,0.0,0.18666666666666668,232000000.0,493186135.570455,3010823883,nacional,nac_descentralizado,bogotá-d.c.
VALLE DEL CAUCA -  E.S.E. HOSPITAL PILOTO JAMUNDI,14,0.0,3086867141,0.0,0.0,1938.7755102040817,2210.8173872905327,-272.041877086451,0.13186813186813187,8,0.5714285714285714,0.7142857142857143,0.7499512917974334,-0.03566557751171906,0.0,0.0,0.0,0.0,209500000.0,84219233.26704557,280000000,territorial,terri_dep_centr,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE ALCALÁ,7,1.0,1787941000,1.0,0.0,2653.0612244897957,3337.6548953538327,-684.593670864037,0.14285714285714285,5,0.7142857142857143,0.8571428571428571,0.9289797593992195,-0.07183690225636241,0.0,0.0,0.0,0.0,130980000.0,270092390.22997826,740020000,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE ANDALUCÍA,7,0.0,1784674217,0.0,0.0,2244.8979591836733,2463.3309981927796,-218.43303900910632,0.09523809523809523,5,0.7142857142857143,0.8571428571428571,0.9220740381212108,-0.06493118097835371,0.0,0.0,0.0,0.0,140788236.0,207857371.24439672,493589430,territorial,terri_distr_5,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BUENAVENTURA,93,0.043010752688172046,40006293899,0.057251878636457545,-0.014241125948285499,329.51786333680184,530.107733720549,-200.5898703837472,0.02244039270687237,51,0.5483870967741935,0.24731182795698925,0.37229647681442185,-0.1249846488574326,0.043010752688172046,0.021505376344086023,0.021505376344086023,-0.021505376344086023,259500000.0,609450279.6806387,4030165759,territorial,terri_distr_2,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BUGA,38,0.18421052631578946,23953799980,0.19075229081878642,-0.006541764502996955,484.764542936288,1214.3491004563248,-729.5845575200367,0.02275960170697013,26,0.6842105263157895,0.3157894736842105,0.6230738713883174,-0.30728439770410687,0.10526315789473684,0.05263157894736842,0.05263157894736842,-0.05263157894736842,178005399.5,1204962869.9293847,5273831888,territorial,terri_distr_3,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BUGALAGRANDE,9,0.1111111111111111,2922437902,0.04790503842842646,0.06320607268268465,1358.0246913580247,3026.666871192251,-1668.6421798342265,0.027777777777777776,8,0.8888888888888888,0.5555555555555556,0.8156462056451935,-0.26009065008963794,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,153744000.0,446258466.5284038,1398991688,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CAICEDONIA,16,0.125,1982256954,0.24291584601498642,-0.11791584601498642,1406.25,1512.5744124860412,-106.32441248604118,0.08333333333333333,10,0.625,0.625,0.6999453830646014,-0.07494538306460141,0.375,0.0,0.0,-0.375,111300000.0,55813622.94750487,271623611,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,402,0.07462686567164178,246641988150,0.06868397553500664,0.00594289013663514,50.74131828420103,127.678005347616,-76.93668706341496,0.0025930199377178944,284,0.7064676616915423,0.06218905472636816,0.1429802509277251,-0.08079119620135694,0.17412935323383086,0.23383084577114427,0.11194029850746269,0.05970149253731341,301177220.0,905652982.0599154,7731157941,territorial,terri_distr_2,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CANDELARIA,34,0.029411764705882353,8890901068,0.02249490782434157,0.006916856881540784,640.138408304498,1455.556282669215,-815.4178743647171,0.035650623885918005,21,0.6176470588235294,0.38235294117647056,0.6043298217925913,-0.22197688061612075,0.058823529411764705,0.0,0.0,-0.058823529411764705,182819630.0,384463923.34854704,2291107686,territorial,terri_distr_4,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CARTAGO,49,0.02040816326530612,17334433755,0.005768864527873931,0.01463929873743219,337.35943356934604,927.2066184187257,-589.8471848493797,0.013605442176870748,36,0.7346938775510204,0.22448979591836735,0.5627302308727765,-0.33824043495440914,0.14285714285714285,0.08163265306122448,0.061224489795918366,-0.061224489795918366,145196339.0,529184811.4259569,2221269030,territorial,terri_distr_3,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE DAGUA,12,0.16666666666666666,4205679036,0.12673339915804263,0.039933267508624026,2361.1111111111113,2293.7862061646138,67.32490494649755,0.16666666666666666,7,0.5833333333333334,0.75,0.8376718717343412,-0.08767187173434121,0.0,0.0,0.0,0.0,214527026.0,305545399.8424475,989596518,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE EL CERRITO,22,0.22727272727272727,9405437421,0.2056863400824492,0.021586387190278056,867.7685950413224,2523.029708223947,-1655.2611131826247,0.04329004329004329,16,0.7272727272727273,0.45454545454545453,0.6959922536281155,-0.24144679908266092,0.0,0.0,0.0,0.0,170979500.0,919371893.2416571,4372791822,territorial,terri_distr_3,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE FLORIDA,9,0.4444444444444444,3614078712,0.20522820561081348,0.23921623883363094,1358.0246913580247,4163.056554978939,-2805.031863620914,0.027777777777777776,8,0.8888888888888888,0.5555555555555556,0.8403982223506149,-0.2848426667950593,0.0,0.0,0.0,0.0,161319400.0,702066152.4905553,2158280203,territorial,terri_distr_5,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE GINEBRA,6,0.3333333333333333,1383838488,0.46085732224554227,-0.12752398891220895,1666.6666666666665,1925.849947225956,-259.1832805592894,0.0,6,1.0,0.6666666666666666,0.7932634462180098,-0.12659677955134319,0.0,0.0,0.0,0.0,209969850.0,99633157.61118437,279812400,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE JAMUNDÍ,33,0.09090909090909091,26611481036,0.423753794790484,-0.3328447038813931,670.3397612488524,2187.0611773932637,-1516.7214161444113,0.03787878787878788,21,0.6363636363636364,0.42424242424242425,0.7611913130124969,-0.3369488887700726,0.030303030303030304,0.0,0.0,-0.030303030303030304,250000000.0,1700518240.6199026,9079137003,territorial,terri_distr_3,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE LA PRADERA,6,0.0,713318280,0.0,0.0,2222.222222222222,2250.8195796140294,-28.597357391807236,0.06666666666666667,5,0.8333333333333334,0.8333333333333334,0.8598101257127464,-0.026476792379413028,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,117747680.0,16535997.024547383,49013380,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE LA UNIÓN,13,0.46153846153846156,4457991168,0.5415737512739729,-0.08003528973551133,1124.260355029586,1751.8157754683125,-627.5554204387265,0.038461538461538464,10,0.7692307692307693,0.5384615384615384,0.7911829346630056,-0.25272139620146716,0.15384615384615385,0.07692307692307693,0.07692307692307693,-0.07692307692307693,284208607.0,265030941.01959574,852001895,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE PALMIRA,128,0.1953125,125288929392,0.20086132135635354,-0.005548821356353539,184.326171875,1041.8552073075248,-857.5290354325248,0.010703740157480315,90,0.703125,0.1875,0.5146601103937383,-0.32716011039373827,0.0859375,0.1484375,0.0625,0.0625,248696373.0,3390276917.1872125,33293424862,territorial,terri_distr_1,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,11,0.09090909090909091,1818752750,0.08247410210101401,0.008434988808076901,1404.9586776859505,1220.1107432805256,184.8479344054249,0.05454545454545454,9,0.8181818181818182,0.5454545454545454,0.5611578005861434,-0.015703255131597982,0.2727272727272727,0.09090909090909091,0.09090909090909091,-0.1818181818181818,150000000.0,47860090.056983516,163799180,territorial,terri_distr_6,valle-del-cauca
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE ROLDANILLO,8,0.25,1169021622,0.19381198408663822,0.05618801591336178,2187.5,2267.3154652030844,-79.81546520308439,0.10714285714285714,6,0.75,0.75,0.8289167657499494,-0.07891676574994944,0.0,0.0,0.0,0.0,117726704.0,85501525.01303972,254367114,territorial,terri_distr_6,valle-del-cauca
